ÀÏÀÚ,½Ãµµ¸í,À¾¸éµ¿¸í,°ÅÁÖÀÎ±¸,±Ù¹«ÀÎ±¸,¹æ¹®ÀÎ±¸,ÃÑ À¯µ¿ÀÎ±¸,±³Åë·®,Æò±Õ ¼Óµµ,Æò±Õ ¼Ò¿ä ½Ã°£,Æò±Õ ±â¿Â,ÀÏ°­¼ö·®,Æò±Õ Ç³¼Ó,µ¥ÀÌÅÍ±âÁØÀÏÀÚ
2018-06-13,¼­±ÍÆ÷½Ã,³²¿øÀ¾,275876.309,22461.862,191365.035,489703.206,74.257,52.913999999999994,40.943000000000005,18.4,0.0,1.633,2020-12-15
2018-06-14,¼­±ÍÆ÷½Ã,³²¿øÀ¾,259905.916,28488.283,173899.324,462293.523,76.171,53.31399999999999,40.971000000000004,18.625,0.375,2.7,2020-12-15
2018-06-24,¼­±ÍÆ÷½Ã,³²¿øÀ¾,269378.375,17648.655,207680.815,494707.845,66.2,53.886,40.6,21.0,0.0,1.8,2020-12-15
2018-06-25,¼­±ÍÆ÷½Ã,³²¿øÀ¾,260484.078,26885.89,179436.921,466806.889,68.943,53.428999999999995,40.6,21.625,0.5,1.4669999999999999,2020-12-15
2018-06-26,¼­±ÍÆ÷½Ã,³²¿øÀ¾,255550.879,25606.599,169578.04,450735.518,69.2,52.82899999999999,41.17100000000001,22.1,3.25,4.2,2020-12-15
2018-06-27,¼­±ÍÆ÷½Ã,³²¿øÀ¾,257740.418,24993.237,159860.251,442593.907,63.31399999999999,52.457,41.286,22.05,7.75,4.125,2020-12-15
2018-06-28,¼­±ÍÆ÷½Ã,³²¿øÀ¾,258877.775,24911.272,157075.679,440864.726,59.286,52.8,41.0,20.733,59.5,3.7,2020-12-15
2018-06-29,¼­±ÍÆ÷½Ã,³²¿øÀ¾,256451.506,25126.26,170100.11,451677.876,65.743,52.886,40.857,22.9,41.667,2.35,2020-12-15
2018-06-30,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267446.818,16762.832,166048.513,450258.164,61.143,53.056999999999995,41.17100000000001,22.7,86.0,1.85,2020-12-15
2018-07-01,¼­±ÍÆ÷½Ã,³²¿øÀ¾,292868.897,18922.31,138277.928,450069.136,55.629,54.056999999999995,40.571,24.75,3.5,2.55,2020-12-15
2018-07-02,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276379.856,27954.725,118067.68,422402.261,61.286,53.6,40.486,25.25,1.25,2.25,2020-12-15
2018-07-03,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279015.666,27235.789,109500.786,415752.242,63.8,53.257,41.0,23.95,6.0,4.6,2020-12-15
2018-07-04,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271215.886,28976.631,143395.398,443587.915,66.88600000000001,52.8,40.943000000000005,25.333000000000002,0.0,1.5330000000000001,2020-12-15
2018-07-05,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268612.121,28220.207,154267.464,451099.792,67.88600000000001,53.2,41.086000000000006,22.225,0.25,2.05,2020-12-15
2018-07-06,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267607.634,26381.567,147189.439,441178.64,69.971,52.343,41.428999999999995,20.1,35.125,2.925,2020-12-15
2018-07-07,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270553.129,19920.468,166209.029,456682.626,67.829,53.028999999999996,40.771,17.95,3.625,3.275,2020-12-15
2018-07-08,¼­±ÍÆ÷½Ã,³²¿øÀ¾,280445.185,17458.972,175627.081,473531.239,59.056999999999995,53.457,40.857,19.175,5.25,2.7,2020-12-15
2018-07-09,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268858.672,28287.89,157496.525,454643.088,69.6,53.143,40.486,21.975,4.625,2.4,2020-12-15
2018-07-10,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268049.842,29122.401,160214.742,457386.985,73.2,52.371,41.543,23.275,0.75,3.0,2020-12-15
2018-07-11,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270227.796,27734.889,169595.975,467558.66,72.286,52.4,41.428999999999995,23.65,0.75,3.225,2020-12-15
2018-07-12,¼­±ÍÆ÷½Ã,³²¿øÀ¾,269610.013,28325.116,176165.681,474100.81,71.6,52.629,41.17100000000001,24.25,0.125,2.1,2020-12-15
2018-07-13,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267409.612,27705.721,176596.964,471712.297,75.229,52.17100000000001,41.229,24.375,0.0,2.025,2020-12-15
2018-07-14,¼­±ÍÆ÷½Ã,³²¿øÀ¾,266398.756,21374.014,205185.185,492957.955,73.657,52.743,41.31399999999999,23.675,0.0,1.95,2020-12-15
2018-07-15,¼­±ÍÆ÷½Ã,³²¿øÀ¾,278693.956,19601.993,202530.114,500826.063,64.88600000000001,53.971000000000004,40.686,23.7,0.0,1.925,2020-12-15
2018-07-16,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267040.545,29641.15,178043.258,474724.953,74.686,53.028999999999996,40.714,24.1,0.0,1.975,2020-12-15
2018-07-17,¼­±ÍÆ÷½Ã,³²¿øÀ¾,265333.997,29162.576,183664.29,478160.863,71.429,52.743,41.114,24.2,0.0,1.85,2020-12-15
2018-07-18,¼­±ÍÆ÷½Ã,³²¿øÀ¾,266828.369,28116.078,173828.35,468772.797,70.829,52.028999999999996,41.571000000000005,24.025,0.0,1.925,2020-12-15
2018-07-19,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267519.357,28142.578,179418.707,475080.642,70.8,52.371,41.714,24.625,0.0,1.9,2020-12-15
2018-07-20,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268351.41,27524.439,176043.784,471919.633,72.62899999999999,52.457,41.028999999999996,26.0,0.0,2.525,2020-12-15
2018-07-21,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267708.62,21243.578,201538.84,490491.039,78.686,52.743,41.371,25.625,0.0,3.325,2020-12-15
2018-07-22,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276762.901,16593.464,217833.599,511189.964,57.68600000000001,53.17100000000001,41.056999999999995,24.925,1.75,5.3,2020-12-15
2018-07-23,¼­±ÍÆ÷½Ã,³²¿øÀ¾,272438.785,27296.454,184567.599,484302.838,68.37100000000001,52.31399999999999,41.486000000000004,25.125,2.0,2.95,2020-12-15
2018-07-24,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267365.06,28269.142,188003.671,483637.872,73.257,51.513999999999996,41.82899999999999,25.275,0.0,2.6,2020-12-15
2018-07-25,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268721.566,29207.227,188366.077,486294.87,70.943,51.913999999999994,42.056999999999995,25.55,0.0,1.9,2020-12-15
2018-07-26,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270685.661,27357.62,191438.246,489481.528,75.657,52.257,41.571000000000005,25.05,0.0,1.825,2020-12-15
2018-07-27,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267622.833,27293.506,200004.326,494920.666,72.971,51.543,41.857,25.75,0.0,2.05,2020-12-15
2018-07-28,¼­±ÍÆ÷½Ã,³²¿øÀ¾,269576.268,22081.77,224394.472,516052.51,73.257,52.457,41.4,26.425,0.0,1.85,2020-12-15
2018-07-29,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271697.588,17636.119,224760.379,514094.085,69.314,52.486000000000004,41.743,26.525,0.0,2.175,2020-12-15
2018-07-30,¼­±ÍÆ÷½Ã,³²¿øÀ¾,264515.54,24736.221,204269.896,493521.657,78.857,52.257,41.286,24.85,1.75,3.125,2020-12-15
2018-07-31,¼­±ÍÆ÷½Ã,³²¿øÀ¾,265239.653,24599.856,207662.345,497501.854,83.714,52.086000000000006,41.571000000000005,25.075,0.0,4.125,2020-12-15
2018-08-01,¼­±ÍÆ÷½Ã,³²¿øÀ¾,285572.404,26275.587,183879.171,495727.162,96.54299999999999,52.257,41.371,25.575,0.0,3.975,2020-12-15
2018-08-02,¼­±ÍÆ÷½Ã,³²¿øÀ¾,280221.604,25730.01,185394.562,491346.177,104.514,52.229,41.457,26.025,0.125,3.675,2020-12-15
2018-08-03,¼­±ÍÆ÷½Ã,³²¿øÀ¾,277808.916,24900.477,192575.975,495285.369,90.2,51.6,41.743,24.675,14.375,4.425,2020-12-15
2018-08-04,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279927.102,19406.032,217654.815,516987.949,97.514,52.6,41.629,25.275,0.125,2.275,2020-12-15
2018-08-05,¼­±ÍÆ÷½Ã,³²¿øÀ¾,291868.611,17871.583,218116.669,527856.864,96.514,53.513999999999996,40.943000000000005,24.75,2.125,1.95,2020-12-15
2018-08-06,¼­±ÍÆ÷½Ã,³²¿øÀ¾,285297.431,26595.962,194326.928,506220.321,100.686,52.743,40.943000000000005,25.775,0.0,1.925,2020-12-15
2018-08-07,¼­±ÍÆ÷½Ã,³²¿øÀ¾,283016.698,26895.351,197007.114,506919.163,89.37100000000001,52.257,41.428999999999995,27.633000000000003,0.5,2.525,2020-12-15
2018-08-08,¼­±ÍÆ÷½Ã,³²¿øÀ¾,282970.256,25948.536,194380.286,503299.078,76.429,52.31399999999999,41.543,25.3,0.0,2.533,2020-12-15
2018-08-09,¼­±ÍÆ÷½Ã,³²¿øÀ¾,278429.737,26922.808,183694.048,489046.593,74.857,52.028999999999996,41.371,25.8,0.0,1.825,2020-12-15
2018-08-10,¼­±ÍÆ÷½Ã,³²¿øÀ¾,275079.279,25707.718,206149.509,506936.506,75.686,51.857,41.6,25.45,0.875,1.625,2020-12-15
2018-08-11,¼­±ÍÆ÷½Ã,³²¿øÀ¾,281400.738,18570.093,201779.445,501750.275,78.8,53.17100000000001,41.086000000000006,25.15,1.625,2.55,2020-12-15
2018-08-12,¼­±ÍÆ÷½Ã,³²¿øÀ¾,288978.412,16503.995,194382.385,499864.791,67.171,53.543,40.971000000000004,25.35,16.5,3.775,2020-12-15
2018-08-13,¼­±ÍÆ÷½Ã,³²¿øÀ¾,277228.543,24921.559,184258.178,486408.28,74.0,52.714,41.457,25.175,2.375,3.85,2020-12-15
2018-08-14,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271524.444,25710.144,187282.516,484517.105,80.0,52.543,40.914,25.8,0.0,2.725,2020-12-15
2018-08-15,¼­±ÍÆ÷½Ã,³²¿øÀ¾,288059.324,19806.061,199159.591,507024.975,71.4,52.743,41.343,25.8,5.125,2.825,2020-12-15
2018-08-16,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279976.458,25006.151,162391.693,467374.302,73.457,52.086000000000006,41.457,24.3,30.5,4.65,2020-12-15
2018-08-17,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271281.524,25429.347,175523.917,472234.788,77.2,52.31399999999999,41.2,22.725,12.625,4.85,2020-12-15
2018-08-18,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276856.118,19419.338,200277.663,496553.119,70.229,53.571000000000005,40.514,22.825,0.0,2.65,2020-12-15
2018-08-19,¼­±ÍÆ÷½Ã,³²¿øÀ¾,284185.23,16815.445,189396.231,490396.905,61.343,53.886,41.028999999999996,23.25,0.0,1.825,2020-12-15
2018-08-20,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271967.524,24498.273,165404.502,461870.299,72.257,52.943000000000005,40.8,23.5,0.875,2.675,2020-12-15
2018-08-21,¼­±ÍÆ÷½Ã,³²¿øÀ¾,269463.677,25777.667,161875.741,457117.085,75.657,52.6,41.114,24.95,0.0,2.3,2020-12-15
2018-08-22,¼­±ÍÆ÷½Ã,³²¿øÀ¾,277246.633,24150.418,145365.922,446762.974,61.31399999999999,52.286,42.0,23.4,60.75,6.0,2020-12-15
2018-08-23,¼­±ÍÆ÷½Ã,³²¿øÀ¾,296828.551,21455.189,112170.911,430454.651,14.229000000000001,53.629,41.2,22.475,156.125,10.225,2020-12-15
2018-08-24,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271819.856,24931.485,135116.965,431868.306,0.0,53.2,40.371,23.5,3.125,4.425,2020-12-15
2018-09-01,¼­±ÍÆ÷½Ã,³²¿øÀ¾,288390.893,18762.398,155913.03,463066.321,65.686,53.143,41.086000000000006,24.033,111.875,2.4330000000000003,2020-12-15
2018-09-02,¼­±ÍÆ÷½Ã,³²¿øÀ¾,288814.27,16670.962,178335.92,483821.152,62.056999999999995,53.82899999999999,40.543,24.433000000000003,6.332999999999999,2.133,2020-12-15
2018-09-03,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271209.857,24665.322,142110.59,437985.769,69.914,52.943000000000005,40.6,23.475,39.75,3.85,2020-12-15
2018-09-04,¼­±ÍÆ÷½Ã,³²¿øÀ¾,266026.335,25272.566,168178.331,459477.231,69.657,52.028999999999996,41.343,21.5,21.0,4.367,2020-12-15
2018-09-05,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268139.165,25762.807,174009.856,467911.827,67.971,52.2,41.513999999999996,21.475,0.0,2.4,2020-12-15
2018-09-06,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268738.218,24931.414,177490.056,471159.688,71.714,52.31399999999999,41.286,19.667,0.0,1.775,2020-12-15
2018-09-07,¼­±ÍÆ÷½Ã,³²¿øÀ¾,269309.425,23115.275,173108.909,465533.61,70.286,52.0,41.6,18.667,20.333,2.833,2020-12-15
2018-09-08,¼­±ÍÆ÷½Ã,³²¿øÀ¾,277892.8,18415.637,205648.817,501957.255,74.829,53.143,40.971000000000004,16.467,0.16699999999999998,3.233,2020-12-15
2018-09-09,¼­±ÍÆ÷½Ã,³²¿øÀ¾,284609.098,16491.211,205415.465,506515.774,74.4,53.457,40.857,17.467,0.0,3.333,2020-12-15
2018-09-10,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268682.255,23765.217,152751.262,445198.735,76.714,52.657,41.086000000000006,17.333,0.0,3.167,2020-12-15
2018-09-11,¼­±ÍÆ÷½Ã,³²¿øÀ¾,262653.176,24515.325,167540.872,454709.373,81.971,52.971000000000004,40.829,17.533,0.667,3.5669999999999997,2020-12-15
2018-09-12,¼­±ÍÆ÷½Ã,³²¿øÀ¾,258859.771,23958.588,189442.738,472261.096,76.086,52.6,40.943000000000005,19.233,17.0,2.6,2020-12-15
2018-09-13,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271944.547,22227.076,188022.75,482194.374,62.68600000000001,51.913999999999994,41.771,22.4,282.5,3.05,2020-12-15
2018-09-14,¼­±ÍÆ÷½Ã,³²¿øÀ¾,266636.827,23627.327,187594.063,477858.217,71.11399999999999,51.8,41.428999999999995,23.05,0.833,2.65,2020-12-15
2018-09-15,¼­±ÍÆ÷½Ã,³²¿øÀ¾,275956.56,17973.869,201605.809,495536.238,69.829,52.857,41.257,22.4,0.0,1.7,2020-12-15
2018-09-16,¼­±ÍÆ÷½Ã,³²¿øÀ¾,280905.728,16342.958,187648.381,484897.068,74.143,53.82899999999999,40.829,22.15,0.0,1.825,2020-12-15
2018-09-17,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267765.976,23780.861,137245.885,428792.722,66.171,52.657,41.0,21.225,5.0,1.725,2020-12-15
2018-09-18,¼­±ÍÆ÷½Ã,³²¿øÀ¾,261372.168,24293.339,154453.345,440118.853,73.88600000000001,52.629,41.257,22.175,0.0,1.55,2020-12-15
2018-09-19,¼­±ÍÆ÷½Ã,³²¿øÀ¾,262427.415,24138.889,158320.394,444886.698,70.429,52.486000000000004,41.31399999999999,20.825,2.625,1.625,2020-12-15
2018-09-20,¼­±ÍÆ÷½Ã,³²¿øÀ¾,260848.004,23944.427,153801.742,438594.172,66.029,53.31399999999999,40.4,21.833000000000002,26.75,3.2,2020-12-15
2018-09-21,¼­±ÍÆ÷½Ã,³²¿øÀ¾,263492.495,22895.31,142301.69,428689.495,73.571,52.657,40.885999999999996,20.9,23.833000000000002,3.5,2020-12-15
2018-09-22,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270421.648,16755.141,187497.003,474673.792,70.8,53.513999999999996,40.714,20.725,0.0,2.375,2020-12-15
2018-09-23,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276989.036,15865.122,287497.677,580351.835,68.771,54.028999999999996,40.429,19.8,0.0,1.9,2020-12-15
2018-09-24,¼­±ÍÆ÷½Ã,³²¿øÀ¾,268133.908,13862.883,377054.067,659050.858,72.37100000000001,53.4,40.343,16.9,0.0,4.0,2020-12-15
2018-09-25,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270563.898,14584.599,263262.431,548410.928,72.771,52.971000000000004,40.657,16.775,0.0,3.475,2020-12-15
2018-09-26,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279716.611,15548.022,193997.509,489262.142,68.829,53.028999999999996,40.943000000000005,18.025,0.125,4.15,2020-12-15
2018-09-27,¼­±ÍÆ÷½Ã,³²¿øÀ¾,263669.154,22591.687,156833.669,443094.51,77.943,53.2,40.429,17.175,0.0,3.525,2020-12-15
2018-09-28,¼­±ÍÆ÷½Ã,³²¿øÀ¾,258796.854,22167.686,157782.064,438746.604,75.857,52.743,40.829,18.225,0.25,3.35,2020-12-15
2018-09-29,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270382.708,15460.003,134279.3,420122.011,62.543,52.943000000000005,41.286,16.7,15.125,4.025,2020-12-15
2018-09-30,¼­±ÍÆ÷½Ã,³²¿øÀ¾,282502.562,15062.204,159863.956,457428.722,52.913999999999994,54.286,40.429,17.525,0.5,6.075,2020-12-15
2018-10-01,¼­±ÍÆ÷½Ã,³²¿øÀ¾,277216.261,25594.029,130172.491,432982.781,75.943,53.4,40.514,15.6,0.0,3.75,2020-12-15
2018-10-02,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271621.242,25573.013,155879.732,453073.987,72.2,53.286,40.571,15.625,0.0,3.075,2020-12-15
2018-10-03,¼­±ÍÆ÷½Ã,³²¿øÀ¾,286713.556,18769.653,190539.865,496023.074,74.057,53.31399999999999,40.657,15.925,0.0,2.875,2020-12-15
2018-10-04,¼­±ÍÆ÷½Ã,³²¿øÀ¾,274509.872,25311.757,153236.831,453058.46,68.429,52.771,41.056999999999995,17.125,13.375,3.75,2020-12-15
2018-10-05,¼­±ÍÆ÷½Ã,³²¿øÀ¾,286037.07,22365.082,104714.067,413116.219,51.056999999999995,51.971000000000004,41.971000000000004,20.25,201.875,5.95,2020-12-15
2018-10-06,¼­±ÍÆ÷½Ã,³²¿øÀ¾,294987.902,16830.732,108332.782,420151.417,54.513999999999996,53.743,40.8,18.5,53.625,5.3,2020-12-15
2018-10-07,¼­±ÍÆ÷½Ã,³²¿øÀ¾,290678.331,16680.748,155802.8,463161.879,68.857,53.771,40.771,16.367,0.0,3.025,2020-12-15
2018-10-08,¼­±ÍÆ÷½Ã,³²¿øÀ¾,275516.431,23804.468,193767.481,493088.38,77.6,53.428999999999995,40.429,15.633,0.0,3.4,2020-12-15
2018-10-09,¼­±ÍÆ÷½Ã,³²¿øÀ¾,283735.142,18554.695,189857.412,492147.249,74.771,53.17100000000001,40.686,16.625,0.0,2.025,2020-12-15
2018-10-10,¼­±ÍÆ÷½Ã,³²¿øÀ¾,269830.795,24333.624,167125.569,461289.988,73.4,52.943000000000005,40.943000000000005,13.875,0.875,4.2,2020-12-15
2018-10-11,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267662.538,24178.557,183248.055,475089.15,77.057,53.056999999999995,40.885999999999996,11.125,0.0,3.875,2020-12-15
2018-10-12,¼­±ÍÆ÷½Ã,³²¿øÀ¾,266397.81,23987.493,181852.986,472238.289,75.62899999999999,52.857,40.771,10.95,0.0,3.7,2020-12-15
2018-10-13,¼­±ÍÆ÷½Ã,³²¿øÀ¾,271060.918,18639.582,192210.841,481911.341,76.571,53.629,40.543,11.625,0.0,2.8,2020-12-15
2018-10-14,¼­±ÍÆ÷½Ã,³²¿øÀ¾,280491.876,16723.799,200749.414,497965.089,68.943,54.143,40.286,14.425,0.0,2.825,2020-12-15
2018-10-15,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270847.067,25123.195,183640.215,479610.476,72.229,53.486000000000004,40.286,14.825,0.0,2.7,2020-12-15
2018-10-16,¼­±ÍÆ÷½Ã,³²¿øÀ¾,270413.002,24387.448,195169.95,489970.399,75.657,52.943000000000005,41.056999999999995,12.05,3.125,3.15,2020-12-15
2018-10-17,¼­±ÍÆ÷½Ã,³²¿øÀ¾,265057.917,24671.317,216460.605,506189.838,69.171,53.028999999999996,40.543,14.0,0.0,3.7,2020-12-15
2018-10-18,¼­±ÍÆ÷½Ã,³²¿øÀ¾,262935.389,23465.225,227210.927,513611.542,74.257,53.114,40.543,12.2,0.0,4.425,2020-12-15
2018-10-19,¼­±ÍÆ÷½Ã,³²¿øÀ¾,262912.831,23049.979,205017.537,490980.348,76.143,52.457,40.771,11.45,0.0,3.0,2020-12-15
2018-10-20,¼­±ÍÆ÷½Ã,³²¿øÀ¾,273266.832,16691.315,206786.028,496744.175,78.88600000000001,53.913999999999994,40.143,12.0,0.0,2.725,2020-12-15
2018-10-21,¼­±ÍÆ÷½Ã,³²¿øÀ¾,282954.425,15678.855,207748.751,506382.03,74.543,54.0,40.343,12.575,0.0,2.65,2020-12-15
2018-10-22,¼­±ÍÆ÷½Ã,³²¿øÀ¾,267241.787,24055.06,176029.017,467325.865,73.686,53.257,40.571,13.45,1.25,2.225,2020-12-15
2018-10-23,¼­±ÍÆ÷½Ã,³²¿øÀ¾,263718.371,22789.839,188588.757,475096.966,71.571,53.31399999999999,40.6,15.05,0.0,2.9,2020-12-15
2018-10-24,¼­±ÍÆ÷½Ã,³²¿øÀ¾,259767.834,22255.211,201298.937,483321.982,72.88600000000001,53.0,40.971000000000004,13.45,0.0,2.85,2020-12-15
2018-10-25,¼­±ÍÆ÷½Ã,³²¿øÀ¾,263334.123,22654.97,212361.364,498350.458,72.543,53.114,40.629,13.775,0.0,2.275,2020-12-15
2018-10-26,¼­±ÍÆ÷½Ã,³²¿øÀ¾,262247.581,21655.233,186820.559,470723.373,72.514,52.971000000000004,40.686,14.65,10.5,3.575,2020-12-15
2018-10-27,¼­±ÍÆ÷½Ã,³²¿øÀ¾,265931.178,16673.334,211312.449,493916.961,72.914,53.657,40.314,10.7,0.0,4.775,2020-12-15
2018-10-28,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276927.08,16052.627,205146.228,498125.935,66.857,54.086000000000006,40.4,12.225,0.0,3.7,2020-12-15
2018-10-29,¼­±ÍÆ÷½Ã,³²¿øÀ¾,262629.048,23900.906,178847.338,465377.292,92.0,52.8,40.8,13.25,0.0,3.35,2020-12-15
2018-10-30,¼­±ÍÆ÷½Ã,³²¿øÀ¾,258683.557,23530.081,197846.301,480059.939,50.743,52.371,40.971000000000004,10.35,0.0,3.425,2020-12-15
2018-10-31,¼­±ÍÆ÷½Ã,³²¿øÀ¾,259082.544,22890.556,204844.898,486817.998,56.857,51.4,41.971000000000004,9.375,0.0,3.775,2020-12-15
2018-11-01,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276312.598,28198.108,189920.32,494431.027,68.457,52.343,41.31399999999999,9.575,0.0,3.3,2020-12-15
2018-11-02,¼­±ÍÆ÷½Ã,³²¿øÀ¾,274111.949,26956.722,168065.1,469133.772,71.429,52.114,41.028999999999996,9.833,0.0,2.167,2020-12-15
2018-11-03,¼­±ÍÆ÷½Ã,³²¿øÀ¾,282566.489,20329.774,187913.891,490810.155,70.829,53.8,40.343,11.3,0.0,2.4,2020-12-15
2018-11-04,¼­±ÍÆ÷½Ã,³²¿øÀ¾,289087.701,18694.958,189383.37,497166.03,64.37100000000001,54.257,39.8,12.75,0.0,2.45,2020-12-15
2018-11-05,¼­±ÍÆ÷½Ã,³²¿øÀ¾,281447.521,28018.524,172009.938,481475.982,65.686,54.086000000000006,39.885999999999996,12.775,0.0,2.375,2020-12-15
2018-11-06,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279218.54,28124.68,169219.154,476562.374,74.429,52.913999999999994,40.571,13.9,0.0,2.6,2020-12-15
2018-11-07,¼­±ÍÆ÷½Ã,³²¿øÀ¾,280358.714,27791.215,201564.725,509714.654,68.8,52.68600000000001,41.17100000000001,14.65,4.625,2.7,2020-12-15
2018-11-08,¼­±ÍÆ÷½Ã,³²¿øÀ¾,280830.043,24409.395,168666.467,473905.905,62.486000000000004,52.371,41.886,14.5,35.5,4.275,2020-12-15
2018-11-09,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279362.66,26058.973,187698.962,493120.595,71.62899999999999,52.457,40.885999999999996,10.65,0.125,2.975,2020-12-15
2018-11-10,¼­±ÍÆ÷½Ã,³²¿øÀ¾,284477.167,21030.193,227899.484,533406.844,73.257,53.82899999999999,40.257,10.875,0.0,2.175,2020-12-15
2018-11-11,¼­±ÍÆ÷½Ã,³²¿øÀ¾,292473.338,19439.205,228787.382,540699.925,67.057,53.913999999999994,40.371,12.15,12.125,2.375,2020-12-15
2018-11-12,¼­±ÍÆ÷½Ã,³²¿øÀ¾,282170.347,26185.546,166540.772,474896.665,67.314,54.028999999999996,39.771,10.425,3.625,3.725,2020-12-15
2018-11-13,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276009.823,27887.686,182852.257,486749.766,71.257,52.857,40.486,9.525,0.0,3.5,2020-12-15
2018-11-14,¼­±ÍÆ÷½Ã,³²¿øÀ¾,277439.778,26881.833,177508.936,481830.548,68.086,52.971000000000004,40.514,9.825,0.0,3.025,2020-12-15
2018-11-15,¼­±ÍÆ÷½Ã,³²¿øÀ¾,283177.177,27454.516,194298.737,504930.429,69.743,52.343,40.629,11.95,0.0,2.15,2020-12-15
2018-11-16,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276122.234,26015.846,171198.195,473336.275,71.314,52.0,41.0,10.95,7.0,2.65,2020-12-15
2018-11-17,¼­±ÍÆ÷½Ã,³²¿øÀ¾,281805.179,20939.617,218307.183,521051.979,71.257,53.086000000000006,40.514,10.0,0.0,3.275,2020-12-15
2018-11-18,¼­±ÍÆ÷½Ã,³²¿øÀ¾,290840.489,17205.768,199283.331,507329.588,64.743,54.2,40.0,8.85,0.875,2.95,2020-12-15
2018-11-19,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279644.222,26611.645,174568.263,480824.13,67.686,53.571000000000005,39.971,8.825,0.0,3.875,2020-12-15
2018-11-20,¼­±ÍÆ÷½Ã,³²¿øÀ¾,277327.421,28372.538,184951.623,490651.582,67.429,53.31399999999999,40.171,8.1,0.0,3.075,2020-12-15
2018-11-21,¼­±ÍÆ÷½Ã,³²¿øÀ¾,276708.494,25345.394,160369.041,462422.929,69.829,52.428999999999995,41.0,9.225,1.25,2.625,2020-12-15
2018-11-22,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279035.855,25393.635,161172.234,465601.724,66.6,53.257,40.514,5.325,0.0,5.5329999999999995,2020-12-15
2018-11-23,¼­±ÍÆ÷½Ã,³²¿øÀ¾,274960.072,25903.794,182772.378,483636.245,71.8,53.31399999999999,40.286,4.925,0.0,2.833,2020-12-15
2018-11-24,¼­±ÍÆ÷½Ã,³²¿øÀ¾,278048.682,18442.084,197074.085,493564.851,72.343,52.086000000000006,41.8,9.325,2.0,2.925,2020-12-15
2018-11-25,¼­±ÍÆ÷½Ã,³²¿øÀ¾,290696.922,18095.75,213770.88,522563.553,62.056999999999995,53.4,39.885999999999996,9.425,0.0,2.425,2020-12-15
2018-11-26,¼­±ÍÆ÷½Ã,³²¿øÀ¾,278311.15,26725.859,173554.474,478591.483,70.171,53.343,40.429,10.85,0.125,2.25,2020-12-15
2018-11-27,¼­±ÍÆ÷½Ã,³²¿øÀ¾,279735.095,28649.8,187225.376,495610.271,70.8,53.143,40.429,11.825,0.0,2.425,2020-12-15
